,time,temp,plant,plant_number,location
455,2025-06-26 07:00:00,28.6,P. microphylla,P. microphylla 2,Cottonwood Creek
456,2025-06-26 08:00:00,38.2,P. microphylla,P. microphylla 2,Cottonwood Creek
457,2025-06-26 09:00:00,46.5,P. microphylla,P. microphylla 2,Cottonwood Creek
458,2025-06-26 10:00:00,46.0,P. microphylla,P. microphylla 2,Cottonwood Creek
459,2025-06-26 11:00:00,44.7,P. microphylla,P. microphylla 2,Cottonwood Creek
460,2025-06-26 12:00:00,43.7,P. microphylla,P. microphylla 2,Cottonwood Creek
461,2025-06-26 13:00:00,48.2,P. microphylla,P. microphylla 2,Cottonwood Creek
462,2025-06-26 14:00:00,47.0,P. microphylla,P. microphylla 2,Cottonwood Creek
463,2025-06-26 15:00:00,46.2,P. microphylla,P. microphylla 2,Cottonwood Creek
464,2025-06-26 16:00:00,48.0,P. microphylla,P. microphylla 2,Cottonwood Creek
465,2025-06-26 17:00:00,48.0,P. microphylla,P. microphylla 2,Cottonwood Creek
466,2025-06-26 18:00:00,46.3,P. microphylla,P. microphylla 2,Cottonwood Creek
467,2025-06-26 19:00:00,43.6,P. microphylla,P. microphylla 2,Cottonwood Creek
468,2025-06-26 20:00:00,36.9,P. microphylla,P. microphylla 2,Cottonwood Creek
469,2025-06-26 21:00:00,33.4,P. microphylla,P. microphylla 2,Cottonwood Creek
470,2025-06-26 22:00:00,31.2,P. microphylla,P. microphylla 2,Cottonwood Creek
471,2025-06-26 23:00:00,29.6,P. microphylla,P. microphylla 2,Cottonwood Creek
472,2025-06-27 00:00:00,28.4,P. microphylla,P. microphylla 2,Cottonwood Creek
473,2025-06-27 01:00:00,27.3,P. microphylla,P. microphylla 2,Cottonwood Creek
474,2025-06-27 02:00:00,26.3,P. microphylla,P. microphylla 2,Cottonwood Creek
475,2025-06-27 03:00:00,25.4,P. microphylla,P. microphylla 2,Cottonwood Creek
476,2025-06-27 04:00:00,24.5,P. microphylla,P. microphylla 2,Cottonwood Creek
477,2025-06-27 05:00:00,23.8,P. microphylla,P. microphylla 2,Cottonwood Creek
478,2025-06-27 06:00:00,23.8,P. microphylla,P. microphylla 2,Cottonwood Creek
479,2025-06-27 07:00:00,29.3,P. microphylla,P. microphylla 2,Cottonwood Creek
480,2025-06-27 08:00:00,39.0,P. microphylla,P. microphylla 2,Cottonwood Creek
481,2025-06-27 09:00:00,47.8,P. microphylla,P. microphylla 2,Cottonwood Creek
482,2025-06-27 10:00:00,47.4,P. microphylla,P. microphylla 2,Cottonwood Creek
483,2025-06-27 11:00:00,46.0,P. microphylla,P. microphylla 2,Cottonwood Creek
484,2025-06-27 12:00:00,44.7,P. microphylla,P. microphylla 2,Cottonwood Creek
485,2025-06-27 13:00:00,48.1,P. microphylla,P. microphylla 2,Cottonwood Creek
486,2025-06-27 14:00:00,47.0,P. microphylla,P. microphylla 2,Cottonwood Creek
487,2025-06-27 15:00:00,46.1,P. microphylla,P. microphylla 2,Cottonwood Creek
488,2025-06-27 16:00:00,48.8,P. microphylla,P. microphylla 2,Cottonwood Creek
489,2025-06-27 17:00:00,49.1,P. microphylla,P. microphylla 2,Cottonwood Creek
490,2025-06-27 18:00:00,47.4,P. microphylla,P. microphylla 2,Cottonwood Creek
491,2025-06-27 19:00:00,44.8,P. microphylla,P. microphylla 2,Cottonwood Creek
492,2025-06-27 20:00:00,38.0,P. microphylla,P. microphylla 2,Cottonwood Creek
493,2025-06-27 21:00:00,35.2,P. microphylla,P. microphylla 2,Cottonwood Creek
494,2025-06-27 22:00:00,32.6,P. microphylla,P. microphylla 2,Cottonwood Creek
495,2025-06-27 23:00:00,31.3,P. microphylla,P. microphylla 2,Cottonwood Creek
496,2025-06-28 00:00:00,30.5,P. microphylla,P. microphylla 2,Cottonwood Creek
497,2025-06-28 01:00:00,29.8,P. microphylla,P. microphylla 2,Cottonwood Creek
498,2025-06-28 02:00:00,29.1,P. microphylla,P. microphylla 2,Cottonwood Creek
499,2025-06-28 03:00:00,29.3,P. microphylla,P. microphylla 2,Cottonwood Creek
500,2025-06-28 04:00:00,28.1,P. microphylla,P. microphylla 2,Cottonwood Creek
501,2025-06-28 05:00:00,26.9,P. microphylla,P. microphylla 2,Cottonwood Creek
502,2025-06-28 06:00:00,26.3,P. microphylla,P. microphylla 2,Cottonwood Creek
503,2025-06-28 07:00:00,31.2,P. microphylla,P. microphylla 2,Cottonwood Creek
504,2025-06-28 08:00:00,40.4,P. microphylla,P. microphylla 2,Cottonwood Creek
505,2025-06-28 09:00:00,48.8,P. microphylla,P. microphylla 2,Cottonwood Creek
506,2025-06-28 10:00:00,48.5,P. microphylla,P. microphylla 2,Cottonwood Creek
507,2025-06-28 11:00:00,47.2,P. microphylla,P. microphylla 2,Cottonwood Creek
508,2025-06-28 12:00:00,44.5,P. microphylla,P. microphylla 2,Cottonwood Creek
509,2025-06-28 13:00:00,49.0,P. microphylla,P. microphylla 2,Cottonwood Creek
510,2025-06-28 14:00:00,48.0,P. microphylla,P. microphylla 2,Cottonwood Creek
511,2025-06-28 15:00:00,47.3,P. microphylla,P. microphylla 2,Cottonwood Creek
512,2025-06-28 16:00:00,50.5,P. microphylla,P. microphylla 2,Cottonwood Creek
513,2025-06-28 17:00:00,50.7,P. microphylla,P. microphylla 2,Cottonwood Creek
514,2025-06-28 18:00:00,48.2,P. microphylla,P. microphylla 2,Cottonwood Creek
515,2025-06-28 19:00:00,45.4,P. microphylla,P. microphylla 2,Cottonwood Creek
516,2025-06-28 20:00:00,39.2,P. microphylla,P. microphylla 2,Cottonwood Creek
517,2025-06-28 21:00:00,36.9,P. microphylla,P. microphylla 2,Cottonwood Creek
518,2025-06-28 22:00:00,35.6,P. microphylla,P. microphylla 2,Cottonwood Creek
519,2025-06-28 23:00:00,34.7,P. microphylla,P. microphylla 2,Cottonwood Creek
520,2025-06-29 00:00:00,33.9,P. microphylla,P. microphylla 2,Cottonwood Creek
521,2025-06-29 01:00:00,32.7,P. microphylla,P. microphylla 2,Cottonwood Creek
522,2025-06-29 02:00:00,31.3,P. microphylla,P. microphylla 2,Cottonwood Creek
523,2025-06-29 03:00:00,31.2,P. microphylla,P. microphylla 2,Cottonwood Creek
524,2025-06-29 04:00:00,30.6,P. microphylla,P. microphylla 2,Cottonwood Creek
525,2025-06-29 05:00:00,28.9,P. microphylla,P. microphylla 2,Cottonwood Creek
526,2025-06-29 06:00:00,28.9,P. microphylla,P. microphylla 2,Cottonwood Creek
527,2025-06-29 07:00:00,33.8,P. microphylla,P. microphylla 2,Cottonwood Creek
528,2025-06-29 08:00:00,42.2,P. microphylla,P. microphylla 2,Cottonwood Creek
529,2025-06-29 09:00:00,50.3,P. microphylla,P. microphylla 2,Cottonwood Creek
530,2025-06-29 10:00:00,50.4,P. microphylla,P. microphylla 2,Cottonwood Creek
531,2025-06-29 11:00:00,48.7,P. microphylla,P. microphylla 2,Cottonwood Creek
532,2025-06-29 12:00:00,47.4,P. microphylla,P. microphylla 2,Cottonwood Creek
533,2025-06-29 13:00:00,51.2,P. microphylla,P. microphylla 2,Cottonwood Creek
534,2025-06-29 14:00:00,50.6,P. microphylla,P. microphylla 2,Cottonwood Creek
535,2025-06-29 15:00:00,49.7,P. microphylla,P. microphylla 2,Cottonwood Creek
536,2025-06-29 16:00:00,51.2,P. microphylla,P. microphylla 2,Cottonwood Creek
537,2025-06-29 17:00:00,51.3,P. microphylla,P. microphylla 2,Cottonwood Creek
538,2025-06-29 18:00:00,49.0,P. microphylla,P. microphylla 2,Cottonwood Creek
539,2025-06-29 19:00:00,46.6,P. microphylla,P. microphylla 2,Cottonwood Creek
540,2025-06-29 20:00:00,40.5,P. microphylla,P. microphylla 2,Cottonwood Creek
541,2025-06-29 21:00:00,38.4,P. microphylla,P. microphylla 2,Cottonwood Creek
542,2025-06-29 22:00:00,37.2,P. microphylla,P. microphylla 2,Cottonwood Creek
543,2025-06-29 23:00:00,35.9,P. microphylla,P. microphylla 2,Cottonwood Creek
544,2025-06-30 00:00:00,35.4,P. microphylla,P. microphylla 2,Cottonwood Creek
545,2025-06-30 01:00:00,34.2,P. microphylla,P. microphylla 2,Cottonwood Creek
546,2025-06-30 02:00:00,33.3,P. microphylla,P. microphylla 2,Cottonwood Creek
547,2025-06-30 03:00:00,32.2,P. microphylla,P. microphylla 2,Cottonwood Creek
548,2025-06-30 04:00:00,30.6,P. microphylla,P. microphylla 2,Cottonwood Creek
549,2025-06-30 05:00:00,29.6,P. microphylla,P. microphylla 2,Cottonwood Creek
550,2025-06-30 06:00:00,29.8,P. microphylla,P. microphylla 2,Cottonwood Creek
551,2025-06-30 07:00:00,35.7,P. microphylla,P. microphylla 2,Cottonwood Creek
552,2025-06-30 08:00:00,42.2,P. microphylla,P. microphylla 2,Cottonwood Creek
553,2025-06-30 09:00:00,51.2,P. microphylla,P. microphylla 2,Cottonwood Creek
554,2025-06-30 10:00:00,51.2,P. microphylla,P. microphylla 2,Cottonwood Creek
555,2025-06-30 11:00:00,49.4,P. microphylla,P. microphylla 2,Cottonwood Creek
556,2025-06-30 12:00:00,48.3,P. microphylla,P. microphylla 2,Cottonwood Creek
557,2025-06-30 13:00:00,52.4,P. microphylla,P. microphylla 2,Cottonwood Creek
558,2025-06-30 14:00:00,52.4,P. microphylla,P. microphylla 2,Cottonwood Creek
559,2025-06-30 15:00:00,52.8,P. microphylla,P. microphylla 2,Cottonwood Creek
560,2025-06-30 16:00:00,52.4,P. microphylla,P. microphylla 2,Cottonwood Creek
561,2025-06-30 17:00:00,52.8,P. microphylla,P. microphylla 2,Cottonwood Creek
562,2025-06-30 18:00:00,50.4,P. microphylla,P. microphylla 2,Cottonwood Creek
563,2025-06-30 19:00:00,47.5,P. microphylla,P. microphylla 2,Cottonwood Creek
564,2025-06-30 20:00:00,41.5,P. microphylla,P. microphylla 2,Cottonwood Creek
565,2025-06-30 21:00:00,39.2,P. microphylla,P. microphylla 2,Cottonwood Creek
566,2025-06-30 22:00:00,38.1,P. microphylla,P. microphylla 2,Cottonwood Creek
567,2025-06-30 23:00:00,36.8,P. microphylla,P. microphylla 2,Cottonwood Creek
568,2025-07-01 00:00:00,36.1,P. microphylla,P. microphylla 2,Cottonwood Creek
569,2025-07-01 01:00:00,35.0,P. microphylla,P. microphylla 2,Cottonwood Creek
570,2025-07-01 02:00:00,34.1,P. microphylla,P. microphylla 2,Cottonwood Creek
571,2025-07-01 03:00:00,33.3,P. microphylla,P. microphylla 2,Cottonwood Creek
572,2025-07-01 04:00:00,32.4,P. microphylla,P. microphylla 2,Cottonwood Creek
573,2025-07-01 05:00:00,31.1,P. microphylla,P. microphylla 2,Cottonwood Creek
574,2025-07-01 06:00:00,30.8,P. microphylla,P. microphylla 2,Cottonwood Creek
575,2025-07-01 07:00:00,34.3,P. microphylla,P. microphylla 2,Cottonwood Creek
576,2025-07-01 08:00:00,40.8,P. microphylla,P. microphylla 2,Cottonwood Creek
577,2025-07-01 09:00:00,47.2,P. microphylla,P. microphylla 2,Cottonwood Creek
578,2025-07-01 10:00:00,47.4,P. microphylla,P. microphylla 2,Cottonwood Creek
579,2025-07-01 11:00:00,47.3,P. microphylla,P. microphylla 2,Cottonwood Creek
580,2025-07-01 12:00:00,46.6,P. microphylla,P. microphylla 2,Cottonwood Creek
581,2025-07-01 13:00:00,50.4,P. microphylla,P. microphylla 2,Cottonwood Creek
582,2025-07-01 14:00:00,49.3,P. microphylla,P. microphylla 2,Cottonwood Creek
583,2025-07-01 15:00:00,49.7,P. microphylla,P. microphylla 2,Cottonwood Creek
584,2025-07-01 16:00:00,51.1,P. microphylla,P. microphylla 2,Cottonwood Creek
585,2025-07-01 17:00:00,51.4,P. microphylla,P. microphylla 2,Cottonwood Creek
586,2025-07-01 18:00:00,48.7,P. microphylla,P. microphylla 2,Cottonwood Creek
587,2025-07-01 19:00:00,46.0,P. microphylla,P. microphylla 2,Cottonwood Creek
588,2025-07-01 20:00:00,40.2,P. microphylla,P. microphylla 2,Cottonwood Creek
589,2025-07-01 21:00:00,38.1,P. microphylla,P. microphylla 2,Cottonwood Creek
590,2025-07-01 22:00:00,36.6,P. microphylla,P. microphylla 2,Cottonwood Creek
591,2025-07-01 23:00:00,35.7,P. microphylla,P. microphylla 2,Cottonwood Creek
592,2025-07-02 00:00:00,35.2,P. microphylla,P. microphylla 2,Cottonwood Creek
593,2025-07-02 01:00:00,34.3,P. microphylla,P. microphylla 2,Cottonwood Creek
594,2025-07-02 02:00:00,33.1,P. microphylla,P. microphylla 2,Cottonwood Creek
595,2025-07-02 03:00:00,31.9,P. microphylla,P. microphylla 2,Cottonwood Creek
596,2025-07-02 04:00:00,31.0,P. microphylla,P. microphylla 2,Cottonwood Creek
597,2025-07-02 05:00:00,30.3,P. microphylla,P. microphylla 2,Cottonwood Creek
598,2025-07-02 06:00:00,30.2,P. microphylla,P. microphylla 2,Cottonwood Creek
599,2025-07-02 07:00:00,35.1,P. microphylla,P. microphylla 2,Cottonwood Creek
600,2025-07-02 08:00:00,43.2,P. microphylla,P. microphylla 2,Cottonwood Creek
601,2025-07-02 09:00:00,49.3,P. microphylla,P. microphylla 2,Cottonwood Creek
602,2025-07-02 10:00:00,48.7,P. microphylla,P. microphylla 2,Cottonwood Creek
603,2025-07-02 11:00:00,47.7,P. microphylla,P. microphylla 2,Cottonwood Creek
604,2025-07-02 12:00:00,47.0,P. microphylla,P. microphylla 2,Cottonwood Creek
605,2025-07-02 13:00:00,51.1,P. microphylla,P. microphylla 2,Cottonwood Creek
606,2025-07-02 14:00:00,49.9,P. microphylla,P. microphylla 2,Cottonwood Creek
607,2025-07-02 15:00:00,48.3,P. microphylla,P. microphylla 2,Cottonwood Creek
608,2025-07-02 16:00:00,50.0,P. microphylla,P. microphylla 2,Cottonwood Creek
609,2025-07-02 17:00:00,45.6,P. microphylla,P. microphylla 2,Cottonwood Creek
610,2025-07-02 18:00:00,42.2,P. microphylla,P. microphylla 2,Cottonwood Creek
611,2025-07-02 19:00:00,38.0,P. microphylla,P. microphylla 2,Cottonwood Creek
612,2025-07-02 20:00:00,35.2,P. microphylla,P. microphylla 2,Cottonwood Creek
613,2025-07-02 21:00:00,30.0,P. microphylla,P. microphylla 2,Cottonwood Creek
614,2025-07-02 22:00:00,28.1,P. microphylla,P. microphylla 2,Cottonwood Creek
615,2025-07-02 23:00:00,27.8,P. microphylla,P. microphylla 2,Cottonwood Creek
616,2025-07-03 00:00:00,26.5,P. microphylla,P. microphylla 2,Cottonwood Creek
617,2025-07-03 01:00:00,25.5,P. microphylla,P. microphylla 2,Cottonwood Creek
618,2025-07-03 02:00:00,25.3,P. microphylla,P. microphylla 2,Cottonwood Creek
619,2025-07-03 03:00:00,24.9,P. microphylla,P. microphylla 2,Cottonwood Creek
620,2025-07-03 04:00:00,24.7,P. microphylla,P. microphylla 2,Cottonwood Creek
621,2025-07-03 05:00:00,24.6,P. microphylla,P. microphylla 2,Cottonwood Creek
622,2025-07-03 06:00:00,24.9,P. microphylla,P. microphylla 2,Cottonwood Creek
623,2025-07-03 07:00:00,26.6,P. microphylla,P. microphylla 2,Cottonwood Creek
624,2025-07-03 08:00:00,30.1,P. microphylla,P. microphylla 2,Cottonwood Creek
625,2025-07-03 09:00:00,36.1,P. microphylla,P. microphylla 2,Cottonwood Creek
626,2025-07-03 10:00:00,38.1,P. microphylla,P. microphylla 2,Cottonwood Creek
627,2025-07-03 11:00:00,37.5,P. microphylla,P. microphylla 2,Cottonwood Creek
628,2025-07-03 12:00:00,37.2,P. microphylla,P. microphylla 2,Cottonwood Creek
629,2025-07-03 13:00:00,40.7,P. microphylla,P. microphylla 2,Cottonwood Creek
630,2025-07-03 14:00:00,38.7,P. microphylla,P. microphylla 2,Cottonwood Creek
631,2025-07-03 15:00:00,39.5,P. microphylla,P. microphylla 2,Cottonwood Creek
632,2025-07-03 16:00:00,40.4,P. microphylla,P. microphylla 2,Cottonwood Creek
633,2025-07-03 17:00:00,40.6,P. microphylla,P. microphylla 2,Cottonwood Creek
634,2025-07-03 18:00:00,38.8,P. microphylla,P. microphylla 2,Cottonwood Creek
635,2025-07-03 19:00:00,38.0,P. microphylla,P. microphylla 2,Cottonwood Creek
636,2025-07-03 20:00:00,32.9,P. microphylla,P. microphylla 2,Cottonwood Creek
637,2025-07-03 21:00:00,31.2,P. microphylla,P. microphylla 2,Cottonwood Creek
638,2025-07-03 22:00:00,29.9,P. microphylla,P. microphylla 2,Cottonwood Creek
639,2025-07-03 23:00:00,28.6,P. microphylla,P. microphylla 2,Cottonwood Creek
640,2025-07-04 00:00:00,27.9,P. microphylla,P. microphylla 2,Cottonwood Creek
641,2025-07-04 01:00:00,26.7,P. microphylla,P. microphylla 2,Cottonwood Creek
642,2025-07-04 02:00:00,25.5,P. microphylla,P. microphylla 2,Cottonwood Creek
643,2025-07-04 03:00:00,25.1,P. microphylla,P. microphylla 2,Cottonwood Creek
644,2025-07-04 04:00:00,24.7,P. microphylla,P. microphylla 2,Cottonwood Creek
645,2025-07-04 05:00:00,24.0,P. microphylla,P. microphylla 2,Cottonwood Creek
646,2025-07-04 06:00:00,23.4,P. microphylla,P. microphylla 2,Cottonwood Creek
647,2025-07-04 07:00:00,28.4,P. microphylla,P. microphylla 2,Cottonwood Creek
648,2025-07-04 08:00:00,35.4,P. microphylla,P. microphylla 2,Cottonwood Creek
649,2025-07-04 09:00:00,42.3,P. microphylla,P. microphylla 2,Cottonwood Creek
650,2025-07-04 10:00:00,42.1,P. microphylla,P. microphylla 2,Cottonwood Creek
651,2025-07-04 11:00:00,40.5,P. microphylla,P. microphylla 2,Cottonwood Creek
652,2025-07-04 12:00:00,39.1,P. microphylla,P. microphylla 2,Cottonwood Creek
653,2025-07-04 13:00:00,43.2,P. microphylla,P. microphylla 2,Cottonwood Creek
654,2025-07-04 14:00:00,41.8,P. microphylla,P. microphylla 2,Cottonwood Creek
655,2025-07-04 15:00:00,43.0,P. microphylla,P. microphylla 2,Cottonwood Creek
656,2025-07-04 16:00:00,43.2,P. microphylla,P. microphylla 2,Cottonwood Creek
657,2025-07-04 17:00:00,43.2,P. microphylla,P. microphylla 2,Cottonwood Creek
658,2025-07-04 18:00:00,41.7,P. microphylla,P. microphylla 2,Cottonwood Creek
659,2025-07-04 19:00:00,40.7,P. microphylla,P. microphylla 2,Cottonwood Creek
660,2025-07-04 20:00:00,34.8,P. microphylla,P. microphylla 2,Cottonwood Creek
661,2025-07-04 21:00:00,32.8,P. microphylla,P. microphylla 2,Cottonwood Creek
662,2025-07-04 22:00:00,31.3,P. microphylla,P. microphylla 2,Cottonwood Creek
663,2025-07-04 23:00:00,30.6,P. microphylla,P. microphylla 2,Cottonwood Creek
664,2025-07-05 00:00:00,29.9,P. microphylla,P. microphylla 2,Cottonwood Creek
665,2025-07-05 01:00:00,29.5,P. microphylla,P. microphylla 2,Cottonwood Creek
666,2025-07-05 02:00:00,28.7,P. microphylla,P. microphylla 2,Cottonwood Creek
667,2025-07-05 03:00:00,28.0,P. microphylla,P. microphylla 2,Cottonwood Creek
668,2025-07-05 04:00:00,27.2,P. microphylla,P. microphylla 2,Cottonwood Creek
669,2025-07-05 05:00:00,26.2,P. microphylla,P. microphylla 2,Cottonwood Creek
670,2025-07-05 06:00:00,26.4,P. microphylla,P. microphylla 2,Cottonwood Creek
671,2025-07-05 07:00:00,30.1,P. microphylla,P. microphylla 2,Cottonwood Creek
672,2025-07-05 08:00:00,37.5,P. microphylla,P. microphylla 2,Cottonwood Creek
673,2025-07-05 09:00:00,45.6,P. microphylla,P. microphylla 2,Cottonwood Creek
674,2025-07-05 10:00:00,45.9,P. microphylla,P. microphylla 2,Cottonwood Creek
675,2025-07-05 11:00:00,44.0,P. microphylla,P. microphylla 2,Cottonwood Creek
676,2025-07-05 12:00:00,42.7,P. microphylla,P. microphylla 2,Cottonwood Creek
677,2025-07-05 13:00:00,46.8,P. microphylla,P. microphylla 2,Cottonwood Creek
678,2025-07-05 14:00:00,45.4,P. microphylla,P. microphylla 2,Cottonwood Creek
679,2025-07-05 15:00:00,46.1,P. microphylla,P. microphylla 2,Cottonwood Creek
680,2025-07-05 16:00:00,46.7,P. microphylla,P. microphylla 2,Cottonwood Creek
681,2025-07-05 17:00:00,47.2,P. microphylla,P. microphylla 2,Cottonwood Creek
682,2025-07-05 18:00:00,45.7,P. microphylla,P. microphylla 2,Cottonwood Creek
683,2025-07-05 19:00:00,43.8,P. microphylla,P. microphylla 2,Cottonwood Creek
684,2025-07-05 20:00:00,37.4,P. microphylla,P. microphylla 2,Cottonwood Creek
685,2025-07-05 21:00:00,35.2,P. microphylla,P. microphylla 2,Cottonwood Creek
686,2025-07-05 22:00:00,33.3,P. microphylla,P. microphylla 2,Cottonwood Creek
687,2025-07-05 23:00:00,32.6,P. microphylla,P. microphylla 2,Cottonwood Creek
688,2025-07-06 00:00:00,31.0,P. microphylla,P. microphylla 2,Cottonwood Creek
689,2025-07-06 01:00:00,30.2,P. microphylla,P. microphylla 2,Cottonwood Creek
690,2025-07-06 02:00:00,29.1,P. microphylla,P. microphylla 2,Cottonwood Creek
691,2025-07-06 03:00:00,28.1,P. microphylla,P. microphylla 2,Cottonwood Creek
692,2025-07-06 04:00:00,27.1,P. microphylla,P. microphylla 2,Cottonwood Creek
693,2025-07-06 05:00:00,26.4,P. microphylla,P. microphylla 2,Cottonwood Creek
694,2025-07-06 06:00:00,26.7,P. microphylla,P. microphylla 2,Cottonwood Creek
695,2025-07-06 07:00:00,31.6,P. microphylla,P. microphylla 2,Cottonwood Creek
696,2025-07-06 08:00:00,39.5,P. microphylla,P. microphylla 2,Cottonwood Creek
697,2025-07-06 09:00:00,48.2,P. microphylla,P. microphylla 2,Cottonwood Creek
698,2025-07-06 10:00:00,48.2,P. microphylla,P. microphylla 2,Cottonwood Creek
699,2025-07-06 11:00:00,46.8,P. microphylla,P. microphylla 2,Cottonwood Creek
700,2025-07-06 12:00:00,45.1,P. microphylla,P. microphylla 2,Cottonwood Creek
701,2025-07-06 13:00:00,48.6,P. microphylla,P. microphylla 2,Cottonwood Creek
702,2025-07-06 14:00:00,47.7,P. microphylla,P. microphylla 2,Cottonwood Creek
703,2025-07-06 15:00:00,48.0,P. microphylla,P. microphylla 2,Cottonwood Creek
704,2025-07-06 16:00:00,48.9,P. microphylla,P. microphylla 2,Cottonwood Creek
705,2025-07-06 17:00:00,48.9,P. microphylla,P. microphylla 2,Cottonwood Creek
706,2025-07-06 18:00:00,47.0,P. microphylla,P. microphylla 2,Cottonwood Creek
707,2025-07-06 19:00:00,45.5,P. microphylla,P. microphylla 2,Cottonwood Creek
708,2025-07-06 20:00:00,39.1,P. microphylla,P. microphylla 2,Cottonwood Creek
709,2025-07-06 21:00:00,37.0,P. microphylla,P. microphylla 2,Cottonwood Creek
710,2025-07-06 22:00:00,35.2,P. microphylla,P. microphylla 2,Cottonwood Creek
711,2025-07-06 23:00:00,34.0,P. microphylla,P. microphylla 2,Cottonwood Creek
712,2025-07-07 00:00:00,32.3,P. microphylla,P. microphylla 2,Cottonwood Creek
713,2025-07-07 01:00:00,31.1,P. microphylla,P. microphylla 2,Cottonwood Creek
714,2025-07-07 02:00:00,30.4,P. microphylla,P. microphylla 2,Cottonwood Creek
715,2025-07-07 03:00:00,28.9,P. microphylla,P. microphylla 2,Cottonwood Creek
716,2025-07-07 04:00:00,28.0,P. microphylla,P. microphylla 2,Cottonwood Creek
717,2025-07-07 05:00:00,27.3,P. microphylla,P. microphylla 2,Cottonwood Creek
718,2025-07-07 06:00:00,27.7,P. microphylla,P. microphylla 2,Cottonwood Creek
719,2025-07-07 07:00:00,32.3,P. microphylla,P. microphylla 2,Cottonwood Creek
720,2025-07-07 08:00:00,39.1,P. microphylla,P. microphylla 2,Cottonwood Creek
721,2025-07-07 09:00:00,48.8,P. microphylla,P. microphylla 2,Cottonwood Creek
